loan_id,origination_date,vintage,country,gender,age,dependents,monthly_income_usd,years_in_business,sector,loan_purpose,loan_amount_usd,loan_term_months,interest_rate_pct,dti_ratio,previous_loans,previous_defaults,dpd_history_days,group_lending,has_collateral,default
8952,2023-09-23,21,Gambia,M,54,5,147.07,3.3,Petty trade,Expansion,478.94,6,18.0,0.5716,6,1,58,0,0,0
8953,2023-03-27,15,Senegal,F,36,5,204.23,5.2,Agriculture,Inventory,536.34,6,36.6,0.4856,1,0,14,1,0,0
8954,2024-11-16,35,Sierra Leone,M,56,3,156.8,0.0,Agriculture,Equipment,1014.95,6,41.6,1.2134,2,0,0,1,1,1
8955,2023-08-24,20,Senegal,M,55,3,99.23,4.1,Agriculture,Expansion,154.43,12,35.0,0.1556,1,0,14,1,1,0
8956,2023-05-26,17,Ghana,F,40,7,182.29,6.3,Petty trade,Equipment,907.65,6,12.0,0.8591,1,1,156,1,1,0
8957,2024-03-21,27,Senegal,F,18,4,104.27,10.1,Manufacturing,Inventory,967.61,3,21.3,3.2037,2,0,21,1,0,1
8958,2024-02-20,26,Nigeria,F,52,3,209.2,5.0,Manufacturing,Working capital,521.44,24,25.9,0.1342,2,1,178,0,0,0
8959,2022-01-01,0,Ghana,F,33,4,150.14,2.8,Petty trade,Working capital,771.02,12,23.7,0.4849,2,0,7,1,0,0
8960,2024-01-21,25,Gambia,F,35,3,108.53,6.0,Services,Inventory,175.25,3,20.6,0.5568,3,0,21,0,0,0
8961,2022-12-27,12,Gambia,F,51,2,57.13,8.3,Fishing,Emergency,310.53,24,21.6,0.2809,2,0,0,1,1,0
8962,2023-05-26,17,Ghana,M,56,5,122.77,0.5,Petty trade,Working capital,940.95,18,28.7,0.529,0,0,0,1,1,1
8963,2024-03-21,27,Nigeria,M,22,3,63.88,0.0,Livestock,Expansion,191.75,12,23.8,0.2836,1,0,0,1,1,1
8964,2023-11-22,23,Gambia,F,56,1,63.29,6.7,Manufacturing,Equipment,286.56,12,25.5,0.4314,3,0,14,0,0,1
8965,2023-04-26,16,Ghana,F,31,1,98.61,1.2,Agriculture,Expansion,447.92,9,33.7,0.5782,2,1,104,0,0,0
8966,2022-08-29,8,Ghana,M,44,5,116.09,4.7,Petty trade,Working capital,882.33,12,12.0,0.6753,1,0,0,1,1,0
8967,2023-09-23,21,Senegal,M,58,8,59.34,13.0,Fishing,Inventory,93.09,3,15.1,0.5361,1,0,14,1,0,0
8968,2023-03-27,15,Ghana,M,28,3,110.04,6.6,Agriculture,Equipment,407.32,24,24.1,0.1959,2,1,43,0,0,1
8969,2024-09-17,33,Senegal,M,28,5,105.36,1.3,Agriculture,Working capital,235.57,3,24.7,0.7762,2,0,21,0,0,0
8970,2023-10-23,22,Ghana,F,63,2,84.78,18.8,Petty trade,Working capital,580.6,3,23.1,2.3712,3,0,7,0,0,0
8971,2024-08-18,32,Nigeria,F,35,1,104.17,2.6,Agriculture,Inventory,631.31,18,28.1,0.4165,0,0,0,0,0,0
8972,2023-05-26,17,Sierra Leone,F,62,2,178.89,3.2,Agriculture,Working capital,990.69,12,25.0,0.5264,2,0,0,0,1,0
8973,2024-07-19,31,Ghana,F,34,5,96.29,2.0,Petty trade,Emergency,280.72,9,40.1,0.3804,0,0,14,1,0,0
8974,2022-04-01,3,Senegal,F,47,0,172.24,0.1,Manufacturing,Expansion,637.51,6,19.8,0.653,2,0,14,1,1,0
8975,2023-02-25,14,Nigeria,M,41,1,115.84,3.8,Agriculture,Working capital,940.3,12,28.8,0.7865,3,1,154,1,1,0
8976,2022-05-01,4,Nigeria,F,64,0,223.87,3.2,Manufacturing,Working capital,1240.34,12,25.9,0.529,6,1,87,1,0,0
8977,2022-01-31,1,Senegal,F,43,5,197.75,14.3,Fishing,Working capital,1404.31,6,27.5,1.2803,1,1,54,0,0,0
8978,2024-09-17,33,Senegal,F,41,5,106.97,4.4,Petty trade,Inventory,770.05,18,25.4,0.4851,1,0,7,1,0,0
8979,2024-04-20,28,Gambia,F,39,2,80.76,2.4,Fishing,Inventory,518.79,3,35.0,2.2674,1,0,14,1,0,0
8980,2024-01-21,25,Ghana,F,35,3,162.55,10.5,Services,Equipment,1481.25,18,31.0,0.6394,2,0,21,0,1,0
8981,2023-10-23,22,Senegal,M,38,4,88.7,2.1,Agriculture,Working capital,487.61,12,19.0,0.5066,2,0,0,0,0,0
8982,2023-11-22,23,Gambia,M,39,1,47.45,2.9,Agriculture,Equipment,351.7,6,37.8,1.375,0,0,0,1,1,0
8983,2024-01-21,25,Ghana,M,53,0,188.92,0.5,Petty trade,Working capital,433.02,9,32.0,0.2898,1,0,21,1,0,0
8984,2024-07-19,31,Sierra Leone,M,20,2,84.16,4.6,Livestock,Working capital,252.82,12,25.2,0.2858,2,1,86,1,0,0
8985,2023-12-22,24,Gambia,F,41,2,40.0,0.3,Agriculture,Expansion,207.48,6,34.2,0.9528,1,1,87,1,0,0
8986,2024-05-20,29,Ghana,M,43,4,116.07,1.9,Services,Education,509.62,6,22.9,0.7814,2,0,21,0,0,0
8987,2023-01-26,13,Sierra Leone,M,53,0,213.07,3.5,Manufacturing,Expansion,634.27,12,29.5,0.2895,2,1,67,0,0,0
8988,2024-11-16,35,Sierra Leone,F,49,2,85.3,6.4,Fishing,Working capital,381.1,3,19.1,1.5369,3,0,14,1,0,0
8989,2022-01-31,1,Senegal,F,38,3,98.61,0.3,Livestock,Emergency,576.1,12,34.2,0.5817,2,0,7,1,0,0
8990,2023-05-26,17,Gambia,F,23,5,163.89,5.3,Agriculture,Equipment,1053.53,9,31.0,0.8096,2,0,0,0,0,0
8991,2024-08-18,32,Senegal,M,35,4,92.48,0.3,Agriculture,Working capital,222.0,6,28.0,0.4334,1,0,0,0,0,0
8992,2022-09-28,9,Senegal,M,30,2,114.17,2.7,Agriculture,Expansion,982.43,6,32.2,1.5718,0,0,7,1,0,0
8993,2022-07-30,7,Senegal,F,27,2,207.89,14.8,Petty trade,Working capital,1311.43,18,15.6,0.3953,2,0,0,1,0,0
8994,2023-04-26,16,Ghana,F,51,4,182.45,9.4,Livestock,Working capital,542.62,18,34.5,0.214,2,1,42,1,0,0
8995,2023-07-25,19,Nigeria,M,40,0,139.18,0.3,Services,Expansion,266.58,12,21.9,0.1792,1,0,0,1,0,0
8996,2024-10-17,34,Ghana,F,55,4,44.69,0.5,Fishing,Working capital,432.56,6,41.6,1.8145,1,0,0,1,1,0
8997,2024-07-19,31,Nigeria,F,24,4,172.51,1.0,Petty trade,Equipment,799.98,18,27.6,0.3175,1,0,7,1,0,0
8998,2023-08-24,20,Nigeria,F,64,3,95.86,2.6,Petty trade,Inventory,300.38,6,17.7,0.5495,1,0,0,0,1,0
8999,2024-11-16,35,Ghana,M,40,2,163.0,1.7,Petty trade,Education,654.25,9,46.0,0.5357,1,0,7,1,0,0
9000,2024-02-20,26,Gambia,F,29,0,48.91,8.1,Petty trade,Working capital,177.31,9,33.5,0.4611,1,0,14,1,0,0
9001,2024-08-18,32,Nigeria,F,35,3,213.29,0.1,Manufacturing,Working capital,1810.55,12,19.7,0.7851,1,0,0,1,0,0
9002,2022-12-27,12,Nigeria,M,57,3,73.38,3.5,Services,Equipment,453.04,12,30.1,0.6022,1,0,0,1,0,0
9003,2023-09-23,21,Senegal,M,51,1,157.37,1.4,Manufacturing,Equipment,652.88,12,36.1,0.417,2,0,0,1,0,1
9004,2022-01-31,1,Gambia,M,26,5,212.71,0.8,Manufacturing,Inventory,711.86,12,12.0,0.2973,1,0,7,1,1,0
9005,2022-01-01,0,Ghana,M,64,3,153.62,6.2,Agriculture,Emergency,1182.56,6,29.4,1.3952,3,0,0,0,0,0
9006,2024-03-21,27,Gambia,M,24,5,153.19,1.0,Agriculture,Expansion,1071.77,18,28.1,0.4808,1,0,0,1,0,0
9007,2022-06-30,6,Nigeria,M,30,2,128.12,1.4,Services,Emergency,824.07,12,28.4,0.622,0,0,0,1,0,0
9008,2023-11-22,23,Gambia,F,52,0,58.45,2.3,Petty trade,Equipment,221.89,24,15.3,0.1846,1,0,0,1,1,0
9009,2024-03-21,27,Ghana,F,42,3,269.15,7.7,Agriculture,Expansion,2711.24,12,25.9,0.9618,1,1,150,0,0,0
9010,2022-01-31,1,Senegal,F,38,5,234.46,5.2,Agriculture,Education,1474.09,18,15.9,0.3949,3,1,83,0,0,0
9011,2023-07-25,19,Senegal,F,61,4,96.59,0.1,Fishing,Working capital,308.35,6,30.9,0.581,3,0,7,1,0,1
9012,2024-03-21,27,Nigeria,M,55,2,40.0,0.3,Manufacturing,Equipment,378.69,3,23.4,3.2796,0,0,14,1,0,0
9013,2024-09-17,33,Gambia,M,63,4,222.3,3.5,Petty trade,Inventory,1099.89,6,29.4,0.8968,1,1,123,0,1,0
9014,2023-02-25,14,Gambia,F,31,3,40.75,13.6,Services,Inventory,68.55,6,28.0,0.3037,6,0,7,1,0,0
9015,2024-11-16,35,Gambia,F,57,3,167.22,0.6,Agriculture,Inventory,818.6,18,29.6,0.3401,1,0,14,1,0,0
9016,2024-07-19,31,Gambia,M,28,2,78.48,7.8,Agriculture,Expansion,685.64,6,24.1,1.5601,4,0,0,1,1,0
9017,2024-02-20,26,Senegal,F,55,4,162.09,2.5,Petty trade,Working capital,823.03,6,28.0,0.9167,2,0,14,1,0,0
9018,2023-05-26,17,Gambia,F,43,6,66.39,8.2,Petty trade,Education,360.81,3,29.4,1.9011,1,0,21,1,0,0
9019,2024-04-20,28,Senegal,F,46,3,121.92,27.3,Fishing,Expansion,683.27,6,38.9,1.0428,2,0,21,1,0,0
9020,2024-07-19,31,Ghana,F,23,6,43.65,1.2,Agriculture,Working capital,439.51,12,30.2,0.9826,3,0,0,0,1,0
9021,2023-02-25,14,Nigeria,M,59,4,122.63,4.5,Petty trade,Working capital,182.63,9,33.7,0.1896,0,0,14,1,0,0
9022,2024-11-16,35,Gambia,F,31,4,121.19,8.8,Livestock,Expansion,478.32,6,33.9,0.7244,2,0,0,1,0,0
9023,2024-09-17,33,Nigeria,F,46,1,186.94,1.1,Agriculture,Working capital,1603.54,3,27.8,2.9928,2,0,0,1,0,0
9024,2023-09-23,21,Sierra Leone,F,25,2,91.19,1.6,Services,Equipment,156.69,24,33.0,0.0987,1,0,0,1,1,0
9025,2024-04-20,28,Ghana,F,61,4,144.0,1.3,Petty trade,Inventory,630.61,6,31.7,0.7988,3,0,0,1,1,0
9026,2023-10-23,22,Nigeria,F,33,2,95.78,5.2,Agriculture,Education,826.79,12,14.4,0.7767,3,1,49,0,0,0
9027,2024-05-20,29,Senegal,F,53,5,159.51,5.4,Agriculture,Working capital,348.77,12,32.9,0.2163,4,0,21,1,0,0
9028,2024-07-19,31,Gambia,M,53,2,153.65,6.8,Manufacturing,Expansion,433.42,9,36.4,0.3629,1,0,0,0,0,0
9029,2022-01-31,1,Sierra Leone,F,43,4,205.98,1.1,Petty trade,Education,683.24,12,31.4,0.3257,2,1,145,1,0,1
9030,2022-05-01,4,Sierra Leone,F,23,4,60.12,3.9,Agriculture,Equipment,377.95,6,19.9,1.1094,0,0,0,0,1,0
9031,2023-03-27,15,Senegal,F,31,4,115.02,11.4,Petty trade,Working capital,472.93,6,21.3,0.7285,2,0,0,0,0,0
9032,2024-09-17,33,Gambia,F,46,7,144.07,6.3,Manufacturing,Working capital,1302.86,6,21.6,1.6036,0,0,0,0,0,0
9033,2023-06-25,18,Gambia,F,43,5,361.99,5.9,Services,Equipment,440.07,24,30.6,0.0683,1,1,84,0,0,0
9034,2024-09-17,33,Senegal,F,45,3,399.26,1.8,Fishing,Working capital,770.96,12,34.5,0.1925,0,0,7,0,1,0
9035,2023-08-24,20,Sierra Leone,F,29,6,53.75,4.2,Manufacturing,Working capital,444.14,6,12.0,1.4258,2,0,0,1,0,0
9036,2023-01-26,13,Gambia,M,43,4,84.02,4.5,Agriculture,Equipment,349.87,6,24.6,0.7447,1,0,7,1,0,1
9037,2024-09-17,33,Ghana,F,22,3,40.0,17.9,Agriculture,Inventory,240.71,12,27.8,0.5802,1,0,0,1,0,0
9038,2023-11-22,23,Nigeria,M,40,4,453.84,2.5,Petty trade,Working capital,4097.94,9,29.6,1.131,1,0,7,1,0,0
9039,2023-04-26,16,Senegal,M,22,4,147.02,2.6,Petty trade,Equipment,330.55,6,21.1,0.3981,1,0,0,0,1,0
9040,2022-03-02,2,Ghana,F,49,1,172.15,1.6,Petty trade,Inventory,947.3,9,27.6,0.6839,0,0,14,0,1,0
9041,2022-06-30,6,Senegal,F,44,1,100.51,1.8,Services,Inventory,663.11,6,28.9,1.1941,1,0,7,1,0,0
9042,2022-07-30,7,Gambia,M,58,1,121.23,3.4,Petty trade,Expansion,548.22,6,27.1,0.8144,0,0,21,1,1,0
9043,2023-04-26,16,Ghana,M,39,1,239.27,2.0,Fishing,Working capital,760.71,6,30.3,0.5777,2,0,0,1,0,0
9044,2024-01-21,25,Gambia,F,25,2,64.86,0.5,Petty trade,Equipment,92.26,12,26.7,0.1364,4,0,0,1,0,0
9045,2023-02-25,14,Ghana,F,29,6,61.72,1.5,Services,Inventory,352.23,18,30.0,0.3976,4,0,0,0,1,0
9046,2022-04-01,3,Senegal,M,56,2,105.17,4.3,Petty trade,Emergency,250.07,12,22.0,0.2225,0,0,0,0,0,0
9047,2022-12-27,12,Nigeria,M,63,5,122.24,1.7,Services,Inventory,370.29,18,27.6,0.2074,1,0,14,0,1,0
9048,2023-06-25,18,Ghana,F,20,1,169.57,6.3,Fishing,Working capital,671.16,12,24.0,0.3743,2,0,14,0,0,0
9049,2024-11-16,35,Sierra Leone,F,49,3,122.95,7.7,Agriculture,Working capital,846.24,12,28.6,0.6663,1,0,7,1,0,0
9050,2023-05-26,17,Nigeria,M,40,2,73.19,1.8,Petty trade,Inventory,616.42,24,27.9,0.4619,0,0,0,1,0,0
9051,2022-05-01,4,Nigeria,F,30,1,96.7,4.8,Services,Education,624.33,12,23.6,0.6093,1,0,0,1,0,0
9052,2023-12-22,24,Senegal,F,42,3,135.12,3.8,Livestock,Inventory,818.72,6,25.1,1.0851,3,0,21,1,1,0
9053,2024-09-17,33,Senegal,M,61,2,180.61,2.1,Services,Equipment,411.25,12,25.8,0.2173,0,0,14,0,0,0
9054,2024-06-19,30,Nigeria,F,27,1,221.33,1.8,Agriculture,Working capital,654.29,6,25.5,0.53,1,0,0,0,0,0
9055,2024-07-19,31,Nigeria,M,57,2,103.05,2.5,Services,Working capital,388.62,3,12.2,1.2827,2,0,21,1,0,0
9056,2024-10-17,34,Ghana,M,22,1,79.48,1.5,Services,Expansion,549.65,9,38.1,0.8955,0,0,14,1,0,1
9057,2024-01-21,25,Gambia,M,51,1,70.89,0.7,Agriculture,Working capital,509.82,6,25.8,1.2904,3,0,0,1,1,0
9058,2024-11-16,35,Gambia,M,21,3,244.71,3.1,Services,Working capital,1000.11,24,32.4,0.2336,4,2,172,0,1,0
9059,2022-01-31,1,Gambia,F,20,1,93.53,4.7,Petty trade,Working capital,464.91,18,14.2,0.3082,1,0,0,1,1,0
9060,2024-07-19,31,Gambia,F,19,4,76.85,1.0,Petty trade,Emergency,619.94,12,29.3,0.7836,3,0,7,0,1,0
9061,2024-08-18,32,Nigeria,F,55,4,134.33,1.5,Agriculture,Working capital,892.43,3,26.4,2.3127,0,0,0,1,0,0
9062,2024-09-17,33,Ghana,F,44,6,320.09,0.1,Manufacturing,Working capital,3319.51,6,15.1,1.8053,1,0,7,1,1,0
9063,2023-08-24,20,Ghana,M,50,5,69.78,1.5,Agriculture,Equipment,200.42,6,40.3,0.5365,0,0,7,0,0,0
9064,2024-06-19,30,Gambia,F,25,4,173.25,0.2,Petty trade,Expansion,1274.23,12,38.7,0.7488,0,0,0,1,0,0
9065,2022-09-28,9,Nigeria,F,61,2,92.48,2.7,Services,Equipment,135.14,12,31.2,0.1433,0,0,0,1,0,0
9066,2023-12-22,24,Gambia,M,56,4,129.89,2.8,Agriculture,Expansion,236.38,3,34.6,0.6419,2,0,0,0,0,0
9067,2023-04-26,16,Gambia,F,40,5,197.69,2.2,Agriculture,Inventory,234.58,12,31.4,0.1165,2,1,144,1,1,0
9068,2023-12-22,24,Nigeria,F,60,5,252.04,5.0,Fishing,Equipment,1006.8,3,24.8,1.3869,1,0,14,1,0,0
9069,2024-03-21,27,Ghana,F,24,3,88.43,2.1,Services,Emergency,135.58,12,13.9,0.1376,4,0,0,1,0,0
9070,2023-04-26,16,Gambia,M,31,4,190.61,1.9,Petty trade,Working capital,1560.4,24,19.5,0.4147,1,0,0,0,1,0
9071,2022-10-28,10,Gambia,M,20,3,140.12,5.6,Agriculture,Expansion,697.68,9,23.6,0.6091,2,0,14,0,1,0
9072,2023-03-27,15,Senegal,F,25,3,154.73,3.7,Agriculture,Inventory,1063.92,18,44.5,0.5304,1,1,177,0,0,0
9073,2024-02-20,26,Ghana,F,57,3,255.03,1.9,Services,Working capital,1890.1,24,20.7,0.3797,2,0,14,0,0,0
9074,2024-03-21,27,Gambia,F,37,1,79.33,1.5,Petty trade,Equipment,729.17,3,25.3,3.194,0,0,0,0,0,0
9075,2024-05-20,29,Ghana,F,48,2,193.43,2.5,Agriculture,Inventory,428.87,3,28.5,0.7744,0,0,7,1,1,0
9076,2022-06-30,6,Senegal,M,59,3,133.5,6.0,Livestock,Working capital,184.67,9,31.8,0.1748,3,0,14,1,1,0
9077,2024-07-19,31,Ghana,F,53,3,247.23,2.7,Services,Inventory,1940.39,24,26.3,0.424,1,0,0,1,0,0
9078,2024-03-21,27,Nigeria,F,36,2,155.41,3.0,Manufacturing,Inventory,1332.28,12,24.6,0.8131,2,0,21,0,0,0
9079,2022-01-31,1,Nigeria,F,34,4,110.98,3.3,Services,Expansion,121.38,6,47.8,0.2085,3,0,14,0,0,0
9080,2023-03-27,15,Gambia,M,23,1,204.94,1.3,Livestock,Working capital,1128.33,6,24.0,0.9829,1,0,0,0,1,0
9081,2023-08-24,20,Gambia,M,56,2,86.43,2.3,Petty trade,Equipment,393.42,3,47.2,1.6382,2,1,62,0,0,0
9082,2023-04-26,16,Gambia,M,64,1,95.56,9.9,Agriculture,Inventory,818.0,6,24.7,1.5312,3,1,163,0,0,0
9083,2022-06-30,6,Gambia,M,41,2,77.42,0.4,Agriculture,Expansion,482.92,12,28.6,0.6038,4,0,0,1,1,1
9084,2022-10-28,10,Senegal,M,41,3,83.42,2.4,Agriculture,Working capital,721.85,24,34.4,0.5036,2,1,85,0,0,0
9085,2022-01-31,1,Gambia,M,57,8,40.0,3.4,Livestock,Working capital,139.92,24,25.0,0.1867,2,0,0,1,0,0
9086,2022-05-31,5,Nigeria,F,34,2,89.44,9.9,Services,Emergency,186.7,6,17.3,0.3657,2,0,0,1,0,0
9087,2023-01-26,13,Nigeria,F,37,4,116.27,2.9,Agriculture,Working capital,817.31,24,30.1,0.3934,0,0,0,1,0,0
9088,2024-07-19,31,Nigeria,M,60,3,191.75,4.4,Agriculture,Expansion,1571.41,6,17.9,1.438,0,0,0,1,0,0
9089,2023-10-23,22,Senegal,M,35,2,69.93,2.9,Services,Expansion,336.52,6,12.0,0.8303,4,1,143,1,1,1
9090,2023-06-25,18,Nigeria,F,61,3,89.99,0.1,Petty trade,Working capital,247.77,6,31.4,0.5018,3,1,162,1,0,1
9091,2024-02-20,26,Ghana,F,25,4,109.31,2.2,Manufacturing,Equipment,212.95,12,19.2,0.1797,1,0,0,1,1,0
9092,2023-10-23,22,Ghana,F,41,1,192.34,6.8,Fishing,Inventory,1286.84,6,35.0,1.2316,1,0,0,1,0,0
9093,2022-07-30,7,Gambia,F,41,5,135.36,2.3,Manufacturing,Expansion,346.27,9,29.9,0.3208,0,0,21,0,0,0
9094,2022-11-27,11,Nigeria,M,32,3,152.12,3.4,Agriculture,Emergency,257.23,6,33.7,0.3102,1,0,7,0,0,0
9095,2022-11-27,11,Senegal,F,63,2,206.29,3.6,Services,Equipment,1250.08,6,38.6,1.1267,0,0,21,1,0,0
9096,2023-12-22,24,Gambia,F,40,3,164.31,5.4,Services,Working capital,1093.8,6,33.7,1.2211,0,0,7,0,0,1
9097,2023-08-24,20,Senegal,F,59,1,84.63,2.1,Manufacturing,Equipment,478.66,6,36.5,1.0455,1,0,0,1,1,0
9098,2023-05-26,17,Gambia,F,28,2,339.08,2.7,Agriculture,Working capital,2496.5,6,22.8,1.31,0,0,0,0,1,0
9099,2023-11-22,23,Sierra Leone,F,34,5,40.0,1.6,Services,Working capital,172.22,6,36.9,0.7968,3,1,163,0,0,0
9100,2024-11-16,35,Ghana,M,40,3,208.3,3.1,Services,Emergency,1299.45,12,32.3,0.6152,2,0,0,1,0,0
9101,2023-02-25,14,Nigeria,M,44,3,158.22,4.6,Petty trade,Working capital,1384.73,6,31.9,1.5973,0,0,0,1,1,0
9102,2023-10-23,22,Sierra Leone,M,28,2,256.35,2.8,Petty trade,Working capital,902.23,12,36.2,0.3539,0,0,0,1,0,1
9103,2023-08-24,20,Ghana,F,32,2,105.65,2.1,Agriculture,Working capital,238.34,6,36.6,0.4171,1,1,133,1,0,1
9104,2024-04-20,28,Nigeria,F,47,5,90.22,3.4,Manufacturing,Emergency,425.66,6,30.5,0.8578,1,0,0,1,0,0
9105,2024-04-20,28,Sierra Leone,M,31,3,62.73,12.5,Agriculture,Working capital,363.35,18,13.2,0.3565,0,0,14,0,0,0
9106,2024-04-20,28,Gambia,F,53,4,64.19,0.9,Petty trade,Inventory,545.2,6,39.0,1.5809,0,0,0,1,0,0
9107,2022-10-28,10,Gambia,F,40,4,109.92,4.8,Petty trade,Expansion,533.13,6,24.0,0.8659,2,1,151,1,1,0
9108,2023-07-25,19,Senegal,M,63,5,73.31,2.4,Petty trade,Expansion,489.39,9,30.7,0.8398,0,0,21,1,0,0
9109,2024-06-19,30,Ghana,F,29,0,79.29,2.6,Services,Working capital,535.61,18,33.4,0.4822,2,0,0,1,0,0
9110,2023-05-26,17,Nigeria,M,57,3,64.32,5.4,Petty trade,Inventory,313.46,18,12.0,0.2972,1,0,7,0,1,0
9111,2024-11-16,35,Senegal,F,41,5,225.96,1.9,Petty trade,Working capital,2009.87,6,25.3,1.5938,0,0,21,1,0,1
9112,2023-04-26,16,Nigeria,F,22,3,78.76,1.0,Agriculture,Equipment,167.32,3,29.4,0.7431,0,0,0,1,1,1
9113,2023-09-23,21,Ghana,M,51,3,154.63,9.6,Petty trade,Expansion,1173.11,9,50.0,1.0281,1,0,7,0,0,0
9114,2023-08-24,20,Senegal,F,27,1,112.65,1.0,Services,Inventory,727.56,9,35.3,0.8272,1,0,0,1,1,0
9115,2023-07-25,19,Ghana,F,24,2,149.64,2.2,Livestock,Equipment,1356.59,6,20.7,1.6035,0,0,7,1,1,0
9116,2024-07-19,31,Nigeria,M,42,1,103.81,4.1,Agriculture,Inventory,411.71,12,37.6,0.4016,2,0,14,0,0,0
9117,2022-08-29,8,Senegal,M,54,3,193.43,0.8,Petty trade,Expansion,459.24,18,39.8,0.1773,0,0,0,1,1,0
9118,2023-11-22,23,Senegal,F,30,1,175.59,0.6,Petty trade,Emergency,654.77,3,26.1,1.2974,2,0,21,0,0,0
9119,2024-01-21,25,Ghana,F,47,6,251.05,5.2,Agriculture,Expansion,845.83,12,28.5,0.326,2,0,14,0,1,0
9120,2024-08-18,32,Senegal,F,18,1,81.73,6.1,Petty trade,Equipment,758.66,6,32.2,1.6956,0,0,0,0,0,0
9121,2024-01-21,25,Gambia,M,26,6,73.11,2.6,Livestock,Working capital,502.17,18,32.2,0.4861,3,0,21,1,1,0
9122,2024-10-17,34,Nigeria,F,53,2,96.23,0.9,Petty trade,Equipment,587.25,12,27.8,0.5883,2,0,7,0,0,0
9123,2024-08-18,32,Gambia,F,18,5,130.07,1.0,Petty trade,Equipment,1069.08,12,19.4,0.759,2,0,14,1,1,0
9124,2023-04-26,16,Gambia,M,34,4,166.7,5.2,Fishing,Inventory,276.75,18,14.8,0.1034,1,0,7,1,0,0
9125,2024-08-18,32,Nigeria,M,41,4,83.43,7.3,Services,Inventory,401.9,12,20.3,0.4469,1,0,0,1,0,0
9126,2024-10-17,34,Ghana,M,21,4,137.0,4.7,Petty trade,Working capital,629.66,18,23.6,0.3057,0,0,21,0,0,0
9127,2022-12-27,12,Senegal,F,63,1,108.9,1.4,Services,Expansion,908.31,12,26.9,0.8005,2,0,14,1,0,0
9128,2024-01-21,25,Senegal,M,41,5,103.57,3.8,Services,Equipment,424.51,6,33.7,0.7518,5,1,51,1,0,0
9129,2023-01-26,13,Gambia,F,33,3,120.87,1.9,Livestock,Expansion,424.05,9,21.1,0.4249,7,0,0,0,0,0
9130,2024-02-20,26,Gambia,M,63,4,299.04,6.0,Agriculture,Working capital,2856.83,6,20.8,1.6902,1,0,0,0,1,0
9131,2022-05-31,5,Sierra Leone,F,44,1,195.26,0.7,Petty trade,Expansion,1391.68,24,31.9,0.4055,3,1,171,1,1,1
9132,2024-04-20,28,Gambia,M,49,4,228.02,8.7,Services,Inventory,1801.54,6,21.7,1.4014,3,0,0,0,0,0
9133,2023-06-25,18,Gambia,F,22,3,151.03,0.1,Fishing,Equipment,247.83,12,22.7,0.1541,2,0,14,0,0,0
9134,2023-12-22,24,Nigeria,F,25,4,349.57,6.6,Services,Working capital,1185.58,9,26.9,0.4203,2,0,21,0,0,0
9135,2022-01-31,1,Nigeria,F,20,2,207.25,1.1,Agriculture,Emergency,499.24,3,26.2,0.8383,2,0,14,0,0,1
9136,2024-03-21,27,Nigeria,F,42,3,51.66,2.1,Fishing,Working capital,455.68,6,18.9,1.5522,2,1,174,1,0,1
9137,2023-09-23,21,Gambia,M,57,4,188.02,2.9,Petty trade,Working capital,1716.38,6,33.6,1.674,2,0,0,0,0,1
9138,2024-01-21,25,Gambia,M,60,1,148.87,2.0,Petty trade,Expansion,1068.27,9,37.0,0.9252,2,0,0,1,0,1
9139,2023-02-25,14,Sierra Leone,M,44,2,176.5,0.3,Petty trade,Inventory,1405.25,9,24.4,0.977,1,0,0,0,0,0
9140,2022-07-30,7,Nigeria,F,20,1,49.4,2.4,Manufacturing,Expansion,230.06,6,45.5,0.8824,2,0,0,0,0,0
9141,2023-07-25,19,Nigeria,F,47,2,50.49,4.9,Petty trade,Education,117.08,18,22.2,0.1526,3,0,0,0,0,1
9142,2024-10-17,34,Senegal,M,47,3,114.77,3.5,Fishing,Working capital,949.19,3,28.1,2.8869,2,0,7,1,1,0
9143,2022-11-27,11,Nigeria,F,46,5,42.37,0.3,Petty trade,Expansion,337.77,9,17.6,0.952,3,1,152,1,1,0
9144,2024-03-21,27,Sierra Leone,M,51,2,185.3,5.2,Agriculture,Working capital,1661.13,3,24.2,3.1095,4,0,0,1,0,0
9145,2022-03-02,2,Senegal,F,44,5,132.78,1.1,Manufacturing,Emergency,329.94,12,42.7,0.258,1,0,0,1,0,0
9146,2024-04-20,28,Senegal,M,51,4,390.98,1.7,Agriculture,Inventory,3864.38,9,30.8,1.2439,3,0,14,0,1,0
9147,2022-11-27,11,Gambia,F,40,3,152.13,6.3,Petty trade,Emergency,691.09,18,28.4,0.3129,2,0,14,0,0,0
9148,2023-07-25,19,Nigeria,F,25,2,184.25,1.3,Fishing,Inventory,977.64,12,21.3,0.4948,1,0,0,0,0,0
9149,2023-04-26,16,Gambia,F,21,3,171.98,4.0,Fishing,Inventory,891.04,9,16.8,0.6167,0,0,0,1,0,0
9150,2022-06-30,6,Gambia,F,60,4,127.37,13.2,Manufacturing,Emergency,347.6,24,37.9,0.1639,1,0,14,0,0,0
9151,2023-04-26,16,Ghana,M,38,5,130.4,0.1,Agriculture,Working capital,671.26,12,31.2,0.5049,2,0,0,1,0,0
9152,2023-04-26,16,Nigeria,F,33,1,117.47,0.7,Services,Working capital,688.92,6,21.4,1.0393,1,0,0,0,1,0
